date,region,product_id,units_sold,revenue,cost,promotion_flag
2023-04-07,West,P1,30,436.18,262.32,0
2023-04-07,West,P2,46,660.91,391.79,0
2023-04-07,West,P3,48,926.72,467.93,0
2023-04-08,North,P1,42,566.07,285.48,0
2023-04-08,North,P2,26,428.04,269.44,0
2023-04-08,North,P3,43,585.79,389.71,0
2023-04-08,South,P1,28,295.43,172.94,0
2023-04-08,South,P2,50,669.12,456.86,1
2023-04-08,South,P3,22,298.16,189.78,0
2023-04-08,East,P1,22,295.47,187.15,0
2023-04-08,East,P2,33,527.24,355.32,1
2023-04-08,East,P3,42,785.13,508.26,0
2023-04-08,West,P1,49,696.44,465.06,1
2023-04-08,West,P2,36,480.2,264.52,0
2023-04-08,West,P3,36,633.61,322.99,1
2023-04-09,North,P1,39,425.63,277.22,0
2023-04-09,North,P2,24,448.71,241.35,0
2023-04-09,North,P3,31,315.42,160.8,0
2023-04-09,South,P1,33,659.45,401.12,0
2023-04-09,South,P2,48,758.76,491.93,0
2023-04-09,South,P3,32,540.61,300.99,0
2023-04-09,East,P1,24,471.06,294.73,0
2023-04-09,East,P2,42,558.0,346.21,0
2023-04-09,East,P3,42,770.47,393.9,0
2023-04-09,West,P1,30,585.09,327.64,0
2023-04-09,West,P2,38,650.64,348.21,0
2023-04-09,West,P3,31,324.9,193.88,0
2023-04-10,North,P1,28,535.3,283.35,0
2023-04-10,North,P2,47,890.69,547.58,0
2023-04-10,North,P3,15,217.2,126.21,1
2023-04-10,South,P1,41,813.41,554.12,0
2023-04-10,South,P2,26,329.08,223.5,0
2023-04-10,South,P3,31,373.74,232.74,0
2023-04-10,East,P1,41,687.5,385.22,0
2023-04-10,East,P2,33,600.04,340.31,0
2023-04-10,East,P3,40,456.55,240.18,0
2023-04-10,West,P1,35,644.01,392.2,0
2023-04-10,West,P2,35,579.54,352.04,0
2023-04-10,West,P3,35,570.06,315.37,0
2023-04-11,North,P1,40,456.24,266.88,0
2023-04-11,North,P2,6,101.51,64.44,1
2023-04-11,North,P3,18,339.67,188.52,0
2023-04-11,South,P1,42,802.28,462.57,0
2023-04-11,South,P2,20,289.85,199.45,1
2023-04-11,South,P3,28,486.48,267.84,0
2023-04-11,East,P1,24,315.77,207.86,0
2023-04-11,East,P2,17,276.55,146.35,1
2023-04-11,East,P3,32,334.78,206.2,1
2023-04-11,West,P1,38,691.48,483.94,0
2023-04-11,West,P2,30,371.04,191.75,0
2023-04-11,West,P3,18,204.43,142.18,1
2023-04-12,North,P1,16,203.47,134.94,0
2023-04-12,North,P2,45,491.64,285.09,0
2023-04-12,North,P3,16,317.79,211.07,0
2023-04-12,South,P1,44,503.19,317.81,0
2023-04-12,South,P2,32,589.74,347.46,0
2023-04-12,South,P3,45,528.28,302.31,0
2023-04-12,East,P1,25,324.97,164.72,0
2023-04-12,East,P2,35,501.22,330.45,0
2023-04-12,East,P3,30,374.64,255.52,0
2023-04-12,West,P1,26,284.33,143.11,1
2023-04-12,West,P2,33,387.01,241.65,1
2023-04-12,West,P3,29,568.33,380.96,1
2023-04-13,North,P1,24,391.71,229.96,0
2023-04-13,North,P2,35,352.61,206.11,0
2023-04-13,North,P3,34,673.97,388.6,0
2023-04-13,South,P1,28,346.28,216.64,1
2023-04-13,South,P2,50,514.58,313.0,0
2023-04-13,South,P3,38,457.62,286.18,0
2023-04-13,East,P1,10,113.07,63.11,1
2023-04-13,East,P2,36,522.41,336.29,0
2023-04-13,East,P3,22,267.9,147.36,1
2023-04-13,West,P1,39,761.38,461.86,0
2023-04-13,West,P2,38,436.79,299.63,0
2023-04-13,West,P3,32,568.96,309.57,0
2023-04-14,North,P1,18,333.93,190.92,0
2023-04-14,North,P2,35,388.32,269.17,0
2023-04-14,North,P3,24,241.17,140.49,0
2023-04-14,South,P1,26,346.04,190.2,1
2023-04-14,South,P2,21,378.11,253.01,0
2023-04-14,South,P3,32,451.56,246.94,0
2023-04-14,East,P1,28,363.85,201.49,1
2023-04-14,East,P2,32,450.54,313.6,0
2023-04-14,East,P3,45,730.68,384.93,0
2023-04-14,West,P1,44,856.75,498.02,0
2023-04-14,West,P2,22,371.62,211.19,0
2023-04-14,West,P3,21,376.18,203.2,1
2023-04-15,North,P1,47,647.19,448.5,0
2023-04-15,North,P2,24,244.07,168.92,0
2023-04-15,North,P3,43,436.18,222.41,0
2023-04-15,South,P1,36,364.78,221.93,0
2023-04-15,South,P2,45,676.45,441.74,0
2023-04-15,South,P3,38,691.31,419.84,1
2023-04-15,East,P1,30,588.7,355.38,0
2023-04-15,East,P2,40,506.49,256.42,0
2023-04-15,East,P3,44,640.18,416.56,0
2023-04-15,West,P1,36,600.94,398.42,0
2023-04-15,West,P2,32,361.25,232.64,0
2023-04-15,West,P3,28,549.03,373.66,0
2023-04-16,North,P1,27,462.69,312.19,0
2023-04-16,North,P2,27,382.83,194.82,0
2023-04-16,North,P3,22,386.95,201.66,0
2023-04-16,South,P1,36,429.0,255.22,0
2023-04-16,South,P2,30,554.46,331.9,0
2023-04-16,South,P3,42,562.22,287.34,0
2023-04-16,East,P1,25,393.19,215.34,0
2023-04-16,East,P2,11,168.05,102.76,1
2023-04-16,East,P3,39,455.86,269.93,0
2023-04-16,West,P1,33,557.56,376.61,0
2023-04-16,West,P2,41,805.86,463.75,0
2023-04-16,West,P3,15,224.63,124.71,0
2023-04-17,North,P1,32,428.39,262.5,0
2023-04-17,North,P2,17,269.18,159.5,1
2023-04-17,North,P3,39,671.85,378.82,1
2023-04-17,South,P1,31,392.93,237.27,0
2023-04-17,South,P2,41,788.55,480.2,0
2023-04-17,South,P3,42,627.29,370.55,0
2023-04-17,East,P1,35,389.78,195.19,1
2023-04-17,East,P2,33,589.62,354.92,0
2023-04-17,East,P3,37,444.26,300.34,0
2023-04-17,West,P1,33,335.95,174.85,0
2023-04-17,West,P2,23,455.65,295.3,0
2023-04-17,West,P3,45,525.65,316.68,0
2023-04-18,North,P1,15,258.72,155.51,0
2023-04-18,North,P2,42,732.21,472.03,0
2023-04-18,North,P3,41,416.5,269.05,1
2023-04-18,South,P1,43,640.25,372.29,1
2023-04-18,South,P2,15,219.0,121.73,0
2023-04-18,South,P3,24,452.53,227.17,1
2023-04-18,East,P1,25,398.37,215.93,0
2023-04-18,East,P2,38,528.02,289.47,0
2023-04-18,East,P3,19,217.67,139.2,0
2023-04-18,West,P1,17,339.97,170.14,0
2023-04-18,West,P2,42,507.91,261.32,0
2023-04-18,West,P3,36,681.84,412.07,0
2023-04-19,North,P1,30,315.37,189.0,0
2023-04-19,North,P2,16,198.96,136.56,0
2023-04-19,North,P3,17,233.47,123.8,0
2023-04-19,South,P1,19,226.17,129.67,0
2023-04-19,South,P2,29,435.92,260.97,0
2023-04-19,South,P3,25,293.62,169.05,1
2023-04-19,East,P1,26,361.58,228.94,0
2023-04-19,East,P2,9,138.97,90.07,0
2023-04-19,East,P3,31,313.27,162.36,0
2023-04-19,West,P1,21,246.54,139.91,0
2023-04-19,West,P2,31,515.68,344.09,0
2023-04-19,West,P3,30,441.9,266.88,0
2023-04-20,North,P1,33,653.87,339.67,0
2023-04-20,North,P2,49,951.03,603.12,0
2023-04-20,North,P3,54,892.47,491.87,0
2023-04-20,South,P1,36,665.81,404.97,1
2023-04-20,South,P2,40,577.78,305.25,0
2023-04-20,South,P3,21,412.98,243.84,0
2023-04-20,East,P1,24,408.52,234.63,0
2023-04-20,East,P2,25,360.66,215.34,0
2023-04-20,East,P3,23,233.11,133.47,0
2023-04-20,West,P1,46,868.78,518.46,0
2023-04-20,West,P2,44,758.36,466.72,0
2023-04-20,West,P3,25,421.25,270.25,0
2023-04-21,North,P1,31,369.94,255.31,0
2023-04-21,North,P2,26,486.59,266.41,1
2023-04-21,North,P3,47,584.27,379.16,0
2023-04-21,South,P1,54,951.72,647.23,0
2023-04-21,South,P2,26,474.37,276.82,0
2023-04-21,South,P3,43,608.08,388.91,0
2023-04-21,East,P1,43,622.12,366.74,1
2023-04-21,East,P2,16,311.2,197.53,0
2023-04-21,East,P3,39,635.48,350.39,1
2023-04-21,West,P1,35,407.49,244.8,1
2023-04-21,West,P2,21,337.34,214.38,0
2023-04-21,West,P3,40,696.52,463.55,1
2023-04-22,North,P1,32,605.46,391.47,0
2023-04-22,North,P2,50,871.32,484.41,0
2023-04-22,North,P3,50,816.88,431.39,0
2023-04-22,South,P1,33,494.4,279.79,0
2023-04-22,South,P2,34,610.74,376.59,1
2023-04-22,South,P3,20,377.72,213.72,0
2023-04-22,East,P1,40,483.31,261.49,0
2023-04-22,East,P2,26,311.78,182.38,0
2023-04-22,East,P3,43,545.85,369.81,0
2023-04-22,West,P1,22,277.7,163.07,0
2023-04-22,West,P2,39,582.23,312.18,0
2023-04-22,West,P3,23,432.78,260.98,0
2023-04-23,North,P1,35,684.05,461.62,0
2023-04-23,North,P2,44,449.26,289.58,0
2023-04-23,North,P3,17,218.99,135.94,0
2023-04-23,South,P1,49,700.87,395.33,1
2023-04-23,South,P2,23,282.99,180.28,1
2023-04-23,South,P3,26,489.63,337.67,0
2023-04-23,East,P1,30,378.42,260.85,0
2023-04-23,East,P2,30,434.73,286.61,0
2023-04-23,East,P3,30,335.12,202.96,0
2023-04-23,West,P1,37,603.05,344.92,0
2023-04-23,West,P2,30,585.15,337.47,0
2023-04-23,West,P3,24,306.47,157.27,0
2023-04-24,North,P1,35,359.04,195.45,0
2023-04-24,North,P2,38,610.92,425.61,1
2023-04-24,North,P3,25,463.63,295.16,0
2023-04-24,South,P1,31,580.97,294.03,0
2023-04-24,South,P2,45,777.22,541.07,0
2023-04-24,South,P3,20,325.46,193.44,1
2023-04-24,East,P1,28,435.29,296.14,1
2023-04-24,East,P2,40,488.18,334.43,1
2023-04-24,East,P3,25,401.74,216.02,1
2023-04-24,West,P1,26,347.46,209.8,1
2023-04-24,West,P2,18,206.0,121.21,0
2023-04-24,West,P3,42,623.16,348.3,0
2023-04-25,North,P1,20,210.59,137.09,1
2023-04-25,North,P2,42,669.33,416.04,0
2023-04-25,North,P3,33,560.01,342.74,0
2023-04-25,South,P1,33,576.68,351.75,0
2023-04-25,South,P2,40,508.27,291.8,0
2023-04-25,South,P3,39,648.22,442.43,1
2023-04-25,East,P1,20,294.14,149.96,0
2023-04-25,East,P2,49,664.56,355.84,0
2023-04-25,East,P3,35,445.31,233.12,0
2023-04-25,West,P1,45,855.86,504.33,0
2023-04-25,West,P2,42,639.78,334.83,0
2023-04-25,West,P3,19,360.92,236.91,0
2023-04-26,North,P1,36,373.08,194.14,0
2023-04-26,North,P2,41,651.97,381.1,0
2023-04-26,North,P3,36,534.63,325.14,1
2023-04-26,South,P1,15,192.88,99.18,0
2023-04-26,South,P2,28,318.75,201.82,0
2023-04-26,South,P3,47,502.57,297.16,0
2023-04-26,East,P1,41,720.11,474.43,0
2023-04-26,East,P2,14,152.67,91.53,0
2023-04-26,East,P3,42,780.77,404.25,1
2023-04-26,West,P1,37,521.24,305.33,0
2023-04-26,West,P2,22,249.7,139.64,0
2023-04-26,West,P3,11,198.92,114.9,0
2023-04-27,North,P1,30,523.33,277.57,0
2023-04-27,North,P2,23,378.66,255.47,0
2023-04-27,North,P3,34,528.8,320.2,0
2023-04-27,South,P1,34,595.8,300.0,0
2023-04-27,South,P2,34,364.73,240.0,0
2023-04-27,South,P3,19,243.87,135.78,0
2023-04-27,East,P1,32,578.83,323.53,0
2023-04-27,East,P2,29,291.14,158.8,0
2023-04-27,East,P3,38,723.24,375.88,0
2023-04-27,West,P1,38,462.94,243.55,0
2023-04-27,West,P2,21,258.45,144.28,0
2023-04-27,West,P3,16,302.22,196.18,0
2023-04-28,North,P1,44,648.6,324.84,0
2023-04-28,North,P2,25,336.15,178.9,0
2023-04-28,North,P3,32,564.56,371.48,0
2023-04-28,South,P1,21,310.19,216.8,0
2023-04-28,South,P2,37,561.78,346.88,0
2023-04-28,South,P3,28,405.88,270.88,0
2023-04-28,East,P1,19,220.35,117.41,0
2023-04-28,East,P2,19,293.37,179.53,0
2023-04-28,East,P3,32,356.11,240.02,0
2023-04-28,West,P1,39,625.33,413.56,0
2023-04-28,West,P2,22,232.04,132.5,0
2023-04-28,West,P3,17,271.81,150.82,0
2023-04-29,North,P1,36,657.32,368.56,0
2023-04-29,North,P2,22,371.44,205.02,0
2023-04-29,North,P3,32,488.58,249.87,0
2023-04-29,South,P1,23,314.0,190.63,0
2023-04-29,South,P2,28,373.44,210.35,0
2023-04-29,South,P3,49,516.71,327.24,1
2023-04-29,East,P1,16,309.2,207.75,0
2023-04-29,East,P2,33,594.05,407.77,0
2023-04-29,East,P3,38,454.95,246.91,0
2023-04-29,West,P1,31,399.88,268.15,0
2023-04-29,West,P2,24,388.59,206.68,1
2023-04-29,West,P3,29,461.49,297.13,0
2023-04-30,North,P1,35,559.65,287.86,0
2023-04-30,North,P2,18,249.5,159.17,0
2023-04-30,North,P3,26,331.55,226.09,0
2023-04-30,South,P1,31,380.11,256.41,1
2023-04-30,South,P2,15,208.93,111.97,0
2023-04-30,South,P3,41,518.23,303.42,0
2023-04-30,East,P1,28,413.92,221.91,0
2023-04-30,East,P2,33,417.64,272.91,0
2023-04-30,East,P3,41,412.0,283.18,0
2023-04-30,West,P1,31,356.31,214.5,0
2023-04-30,West,P2,25,438.97,261.93,0
2023-04-30,West,P3,22,220.8,124.54,0
2023-05-01,North,P1,34,357.8,195.43,1
2023-05-01,North,P2,36,495.78,337.46,0
2023-05-01,North,P3,26,358.7,233.52,0
2023-05-01,South,P1,29,468.45,272.82,1
2023-05-01,South,P2,31,582.13,355.03,0
2023-05-01,South,P3,18,296.85,189.87,0
2023-05-01,East,P1,22,254.96,130.21,0
2023-05-01,East,P2,37,487.39,318.39,0
2023-05-01,East,P3,38,584.32,292.71,0
2023-05-01,West,P1,8,141.06,74.38,0
2023-05-01,West,P2,40,437.24,259.56,1
2023-05-01,West,P3,27,416.01,264.36,0
2023-05-02,North,P1,15,295.35,202.79,1
2023-05-02,North,P2,40,450.59,301.22,0
2023-05-02,North,P3,36,387.23,238.3,0
2023-05-02,South,P1,36,556.78,326.95,0
2023-05-02,South,P2,32,535.13,322.01,0
2023-05-02,South,P3,35,642.23,429.34,0
2023-05-02,East,P1,40,720.88,410.72,0
2023-05-02,East,P2,32,617.12,380.12,0
2023-05-02,East,P3,22,272.0,171.97,0
2023-05-02,West,P1,23,406.36,231.68,0
2023-05-02,West,P2,12,121.86,64.99,0
2023-05-02,West,P3,39,586.66,394.9,0
2023-05-03,North,P1,43,563.19,378.32,0
2023-05-03,North,P2,31,462.94,235.18,1
2023-05-03,North,P3,13,212.7,125.67,1
2023-05-03,South,P1,45,569.24,335.69,0
2023-05-03,South,P2,35,527.02,265.41,1
2023-05-03,South,P3,29,489.58,321.66,0
2023-05-03,East,P1,35,534.54,366.68,0
2023-05-03,East,P2,34,497.61,337.16,0
2023-05-03,East,P3,27,452.82,296.91,0
2023-05-03,West,P1,38,508.37,293.64,0
2023-05-03,West,P2,21,300.81,187.9,0
2023-05-03,West,P3,18,325.01,166.29,1
2023-05-04,North,P1,24,320.55,209.32,0
2023-05-04,North,P2,41,532.05,269.53,0
2023-05-04,North,P3,17,184.59,95.65,1
2023-05-04,South,P1,44,639.02,325.03,0
2023-05-04,South,P2,22,222.02,119.95,1
2023-05-04,South,P3,22,262.07,147.42,0
2023-05-04,East,P1,25,353.98,227.99,1
2023-05-04,East,P2,29,489.64,260.34,0
2023-05-04,East,P3,29,553.16,290.13,0
2023-05-04,West,P1,44,696.93,359.95,0
2023-05-04,West,P2,29,564.09,313.93,0
2023-05-04,West,P3,14,213.8,139.57,0
2023-05-05,North,P1,26,433.95,227.94,1
2023-05-05,North,P2,21,309.05,189.86,0
2023-05-05,North,P3,41,499.81,294.19,0
2023-05-05,South,P1,36,596.03,326.53,0
2023-05-05,South,P2,21,318.85,188.87,0
2023-05-05,South,P3,17,295.3,151.79,1
2023-05-05,East,P1,45,473.38,318.09,0
2023-05-05,East,P2,44,561.41,382.31,1
2023-05-05,East,P3,38,416.79,248.08,1
2023-05-05,West,P1,32,465.95,270.04,0
2023-05-05,West,P2,26,460.52,251.27,1
2023-05-05,West,P3,26,305.7,161.71,0
2023-05-06,North,P1,19,285.94,153.06,1
2023-05-06,North,P2,48,606.26,330.36,0
2023-05-06,North,P3,19,215.75,130.24,0
2023-05-06,South,P1,25,323.34,193.4,0
2023-05-06,South,P2,37,538.84,287.82,0
2023-05-06,South,P3,19,352.31,231.23,0
2023-05-06,East,P1,21,401.57,276.77,0
2023-05-06,East,P2,25,385.19,267.17,0
2023-05-06,East,P3,39,393.63,231.64,0
2023-05-06,West,P1,26,490.78,281.5,0
2023-05-06,West,P2,35,501.92,333.22,1
2023-05-06,West,P3,25,399.97,255.61,1
2023-05-07,North,P1,44,511.68,338.98,1
2023-05-07,North,P2,18,329.98,226.33,0
2023-05-07,North,P3,34,354.92,228.59,0
2023-05-07,South,P1,25,331.44,219.88,0
2023-05-07,South,P2,31,460.31,262.83,0
2023-05-07,South,P3,12,134.79,71.37,0
2023-05-07,East,P1,22,240.8,156.93,0
2023-05-07,East,P2,24,252.11,131.33,1
2023-05-07,East,P3,19,293.53,163.41,1
2023-05-07,West,P1,9,120.69,83.56,0
2023-05-07,West,P2,10,197.83,105.19,0
2023-05-07,West,P3,39,766.83,506.35,0
2023-05-08,North,P1,29,301.77,206.03,1
2023-05-08,North,P2,34,503.21,292.1,0
2023-05-08,North,P3,14,190.76,97.91,1
2023-05-08,South,P1,35,562.39,294.68,0
2023-05-08,South,P2,24,355.77,227.89,0
2023-05-08,South,P3,29,505.42,319.59,0
2023-05-08,East,P1,18,335.09,230.69,0
2023-05-08,East,P2,28,557.98,366.43,1
2023-05-08,East,P3,34,660.97,382.87,0
2023-05-08,West,P1,40,605.03,334.92,0
2023-05-08,West,P2,39,607.11,381.96,0
2023-05-08,West,P3,32,494.23,263.76,0
2023-05-09,North,P1,39,665.34,363.83,0
2023-05-09,North,P2,21,323.53,216.74,0
2023-05-09,North,P3,21,318.08,165.76,0
2023-05-09,South,P1,23,375.65,195.3,0
2023-05-09,South,P2,32,436.09,239.93,0
2023-05-09,South,P3,28,400.68,214.34,1
2023-05-09,East,P1,43,551.64,374.55,0
2023-05-09,East,P2,46,654.95,412.6,0
2023-05-09,East,P3,47,817.3,541.48,0
2023-05-09,West,P1,47,792.43,435.82,0
2023-05-09,West,P2,15,204.54,111.14,0
2023-05-09,West,P3,44,586.4,301.55,0
2023-05-10,North,P1,10,182.51,108.97,0
2023-05-10,North,P2,30,389.66,209.87,0
2023-05-10,North,P3,15,247.97,131.35,0
2023-05-10,South,P1,26,286.16,160.8,0
2023-05-10,South,P2,30,355.02,208.16,1
2023-05-10,South,P3,19,360.38,195.38,0
2023-05-10,East,P1,14,245.51,169.68,0
2023-05-10,East,P2,41,638.54,351.97,0
2023-05-10,East,P3,25,364.66,231.7,0
2023-05-10,West,P1,38,759.58,472.12,0
2023-05-10,West,P2,40,416.05,283.03,0
2023-05-10,West,P3,25,459.16,289.34,0
2023-05-11,North,P1,11,143.93,72.54,0
2023-05-11,North,P2,10,149.72,94.84,0
2023-05-11,North,P3,16,182.12,107.07,0
2023-05-11,South,P1,22,369.31,215.74,1
2023-05-11,South,P2,20,234.05,129.74,0
2023-05-11,South,P3,36,386.13,258.73,0
2023-05-11,East,P1,22,433.73,240.83,0
2023-05-11,East,P2,23,447.67,260.99,0
2023-05-11,East,P3,30,367.31,219.93,1
2023-05-11,West,P1,37,595.5,395.48,0
2023-05-11,West,P2,29,384.14,247.47,0
2023-05-11,West,P3,31,535.87,305.97,0
2023-05-12,North,P1,19,271.23,150.38,0
2023-05-12,North,P2,33,404.11,242.48,1
2023-05-12,North,P3,29,407.35,235.75,0
2023-05-12,South,P1,22,389.79,227.48,0
2023-05-12,South,P2,42,715.65,493.18,0
2023-05-12,South,P3,16,296.89,179.96,0
2023-05-12,East,P1,35,535.0,354.24,0
2023-05-12,East,P2,10,163.09,92.94,0
2023-05-12,East,P3,38,586.07,310.4,0
2023-05-12,West,P1,37,452.8,310.85,0
2023-05-12,West,P2,42,585.62,292.96,0
2023-05-12,West,P3,35,521.23,300.53,0
2023-05-13,North,P1,34,405.29,270.73,0
2023-05-13,North,P2,30,599.27,405.94,1
2023-05-13,North,P3,26,305.94,188.47,1
2023-05-13,South,P1,23,423.35,283.44,0
2023-05-13,South,P2,21,275.77,147.75,1
2023-05-13,South,P3,17,250.39,127.15,0
2023-05-13,East,P1,30,469.76,249.65,0
2023-05-13,East,P2,34,571.56,328.4,0
2023-05-13,East,P3,31,461.47,286.41,0
2023-05-13,West,P1,19,349.2,236.25,1
2023-05-13,West,P2,27,276.45,163.11,0
2023-05-13,West,P3,17,230.48,125.05,0
2023-05-14,North,P1,21,277.11,171.36,0
2023-05-14,North,P2,32,604.95,371.35,1
2023-05-14,North,P3,20,333.88,198.79,0
2023-05-14,South,P1,25,431.55,288.43,0
2023-05-14,South,P2,32,525.7,335.69,1
2023-05-14,South,P3,23,405.92,217.14,0
2023-05-14,East,P1,30,473.36,307.62,1
2023-05-14,East,P2,39,494.09,338.9,0
2023-05-14,East,P3,16,174.99,114.37,0
2023-05-14,West,P1,41,664.54,427.83,0
2023-05-14,West,P2,36,573.47,394.09,0
2023-05-14,West,P3,33,608.78,413.67,0
2023-05-15,North,P1,19,199.34,100.91,0
2023-05-15,North,P2,25,369.88,186.11,0
2023-05-15,North,P3,19,274.98,141.47,1
2023-05-15,South,P1,33,559.44,295.62,0
2023-05-15,South,P2,34,341.82,222.06,1
2023-05-15,South,P3,22,232.05,135.59,0
2023-05-15,East,P1,38,433.63,216.88,1
2023-05-15,East,P2,40,749.84,459.48,0
2023-05-15,East,P3,27,433.01,230.7,0
2023-05-15,West,P1,35,696.41,400.77,0
2023-05-15,West,P2,27,448.84,238.63,0
2023-05-15,West,P3,27,510.12,308.05,0
2023-05-16,North,P1,29,548.63,295.87,0
2023-05-16,North,P2,20,315.43,216.78,1
2023-05-16,North,P3,13,179.14,93.26,0
2023-05-16,South,P1,43,632.09,424.5,0
2023-05-16,South,P2,24,455.35,274.87,0
2023-05-16,South,P3,18,231.89,145.56,0
2023-05-16,East,P1,10,192.42,97.15,0
2023-05-16,East,P2,29,366.45,253.19,0
2023-05-16,East,P3,33,342.48,179.67,1
2023-05-16,West,P1,21,276.85,159.54,1
2023-05-16,West,P2,35,357.32,194.6,0
2023-05-16,West,P3,41,607.29,359.45,0
2023-05-17,North,P1,37,501.14,288.77,0
2023-05-17,North,P2,27,420.32,282.01,1
2023-05-17,North,P3,27,295.67,159.69,0
2023-05-17,South,P1,8,82.86,50.18,0
2023-05-17,South,P2,25,345.77,232.98,0
2023-05-17,South,P3,40,692.0,364.23,0
2023-05-17,East,P1,31,463.14,242.54,0
2023-05-17,East,P2,41,674.76,371.13,1
2023-05-17,East,P3,16,225.68,123.28,0
2023-05-17,West,P1,23,324.16,180.87,0
2023-05-17,West,P2,27,532.75,287.02,0
2023-05-17,West,P3,27,272.28,181.84,0
2023-05-18,North,P1,27,505.24,254.18,0
2023-05-18,North,P2,24,395.33,201.21,0
2023-05-18,North,P3,24,375.41,224.81,0
2023-05-18,South,P1,22,306.7,172.77,0
2023-05-18,South,P2,25,268.8,172.45,0
2023-05-18,South,P3,24,409.45,244.89,0
2023-05-18,East,P1,22,391.97,255.49,0
2023-05-18,East,P2,11,219.13,115.28,0
2023-05-18,East,P3,39,558.56,355.22,0
2023-05-18,West,P1,26,436.95,229.07,0
2023-05-18,West,P2,30,591.59,300.24,0
2023-05-18,West,P3,24,302.56,202.92,1
2023-05-19,North,P1,22,435.03,220.77,0
2023-05-19,North,P2,36,543.51,335.38,0
2023-05-19,North,P3,28,461.39,250.03,0
2023-05-19,South,P1,31,353.67,221.04,0
2023-05-19,South,P2,27,316.28,163.13,0
2023-05-19,South,P3,26,492.38,298.36,0
2023-05-19,East,P1,40,504.5,351.32,1
2023-05-19,East,P2,32,329.91,183.09,0
2023-05-19,East,P3,35,356.62,180.87,1
2023-05-19,West,P1,27,518.87,338.04,0
2023-05-19,West,P2,29,508.6,299.79,0
2023-05-19,West,P3,29,383.69,256.23,0
2023-05-20,North,P1,23,282.54,156.75,0
2023-05-20,North,P2,27,529.5,331.19,0
2023-05-20,North,P3,38,416.39,285.02,0
2023-05-20,South,P1,40,424.98,282.28,0
2023-05-20,South,P2,37,681.92,395.36,0
2023-05-20,South,P3,31,403.15,266.34,0
2023-05-20,East,P1,24,442.03,291.86,0
2023-05-20,East,P2,36,628.25,340.96,0
2023-05-20,East,P3,45,609.06,382.76,0
2023-05-20,West,P1,38,712.28,477.37,0
2023-05-20,West,P2,32,631.37,439.4,0
2023-05-20,West,P3,34,641.87,334.06,0
2023-05-21,North,P1,18,352.85,225.34,1
2023-05-21,North,P2,15,203.75,109.34,0
2023-05-21,North,P3,43,540.56,372.84,0
2023-05-21,South,P1,23,265.22,133.13,0
2023-05-21,South,P2,38,545.52,318.02,0
2023-05-21,South,P3,30,399.36,222.25,0
2023-05-21,East,P1,28,416.1,234.16,0
2023-05-21,East,P2,28,486.86,330.38,0
2023-05-21,East,P3,29,459.9,319.73,0
2023-05-21,West,P1,43,822.78,478.73,0
2023-05-21,West,P2,19,334.97,193.35,1
2023-05-21,West,P3,34,545.49,294.41,0
2023-05-22,North,P1,24,270.11,177.54,0
2023-05-22,North,P2,31,436.55,242.76,0
2023-05-22,North,P3,39,699.62,488.24,0
2023-05-22,South,P1,26,430.28,239.52,0
2023-05-22,South,P2,29,299.37,180.83,0
2023-05-22,South,P3,17,335.05,192.56,0
2023-05-22,East,P1,23,388.92,225.9,1
2023-05-22,East,P2,30,511.06,321.44,0
2023-05-22,East,P3,25,326.36,214.17,0
2023-05-22,West,P1,38,583.0,387.56,0
2023-05-22,West,P2,29,434.87,293.1,0
2023-05-22,West,P3,23,410.16,284.06,0
2023-05-23,North,P1,17,231.74,118.29,0
2023-05-23,North,P2,15,298.0,185.92,0
2023-05-23,North,P3,26,425.9,237.5,0
2023-05-23,South,P1,29,328.89,168.16,1
2023-05-23,South,P2,27,360.4,204.01,0
2023-05-23,South,P3,20,279.0,158.19,0
2023-05-23,East,P1,35,553.84,353.24,0
2023-05-23,East,P2,16,160.45,110.1,0
2023-05-23,East,P3,17,191.6,98.04,0
2023-05-23,West,P1,27,488.92,340.39,1
2023-05-23,West,P2,28,421.83,258.4,0
2023-05-23,West,P3,29,500.72,343.36,1
2023-05-24,North,P1,20,271.91,142.8,0
2023-05-24,North,P2,9,90.41,50.87,0
2023-05-24,North,P3,34,526.33,337.14,0
2023-05-24,South,P1,19,199.34,99.88,0
2023-05-24,South,P2,34,453.2,287.28,0
2023-05-24,South,P3,17,176.9,102.28,0
2023-05-24,East,P1,31,576.55,317.31,1
2023-05-24,East,P2,44,584.17,316.64,0
2023-05-24,East,P3,30,483.45,309.02,0
2023-05-24,West,P1,33,493.27,259.83,1
2023-05-24,West,P2,18,256.04,148.41,0
2023-05-24,West,P3,34,416.76,210.48,0
2023-05-25,North,P1,25,360.32,181.45,0
2023-05-25,North,P2,33,649.91,415.06,0
2023-05-25,North,P3,25,457.55,316.27,0
2023-05-25,South,P1,30,548.56,360.76,0
2023-05-25,South,P2,30,401.32,234.25,0
2023-05-25,South,P3,20,397.18,249.43,1
2023-05-25,East,P1,9,168.02,109.11,1
2023-05-25,East,P2,32,353.73,189.93,0
2023-05-25,East,P3,18,328.56,172.55,1
2023-05-25,West,P1,17,323.62,168.99,0
2023-05-25,West,P2,17,303.59,179.87,1
2023-05-25,West,P3,30,400.6,249.01,0
2023-05-26,North,P1,21,308.23,213.79,0
2023-05-26,North,P2,28,484.74,326.91,0
2023-05-26,North,P3,32,383.14,215.88,0
